msoa_code,msoa_name,borough_code,borough_name,area_km2,population,transport_nodes,income_bhc,core_bakery_count,core_and_cafe_count,bakery_count,income_expected_core_bakery_count,income_expected_core_and_cafe_count,income_expected_bakery_count,core_raw_shortfall,core_standardised_shortfall,core_underprovision_percentile,core_underprovision_rank,core_top_decile,core_cafe_raw_shortfall,core_cafe_standardised_shortfall,core_cafe_underprovision_percentile,core_cafe_underprovision_rank,core_cafe_top_decile,all_raw_shortfall,all_standardised_shortfall,all_underprovision_percentile,all_underprovision_rank,all_top_decile,expected_core_bakery_count,expected_core_and_cafe_count,expected_bakery_count,core_base_model_score,core_base_model_percentile,core_population_baseline_expected,core_population_baseline_shortfall,core_population_baseline_percentile,core_density_baseline_expected,core_density_baseline_shortfall,core_density_baseline_percentile,core_cafe_base_model_score,core_cafe_base_model_percentile,core_cafe_population_baseline_expected,core_cafe_population_baseline_shortfall,core_cafe_population_baseline_percentile,core_cafe_density_baseline_expected,core_cafe_density_baseline_shortfall,core_cafe_density_baseline_percentile,all_base_model_score,all_base_model_percentile,all_population_baseline_expected,all_population_baseline_shortfall,all_population_baseline_percentile,all_density_baseline_expected,all_density_baseline_shortfall,all_density_baseline_percentile,core_cafe_base_model_rank,core_cafe_population_baseline_rank,core_cafe_density_baseline_rank
E02000644,Lambeth 027,E09000022,Lambeth,0.9044485008629368,8349,20,52063,1,3,4,0.8855438383800325,2.773106902651087,4.898177202560255,-0.1144561616199675,-0.0869482556430047,36.02794411177645,642,False,-0.2268930973489129,-0.0679889476962273,32.13572854291417,681,False,0.8981772025602552,0.1970650325898064,46.007984031936125,542,False,0.8370072072318724,2.543849338258818,4.560117852946204,-0.12800252805105522,33.73253493013972,0.8496203850144822,-0.15037961498551777,29.39121756487026,0.5246158824734519,-0.4753841175265481,29.34131736526946,-0.13976695745202955,27.744510978043913,2.689392959267464,-0.3106070407325361,25.349301397205586,1.6606219501429915,-1.3393780498570085,24.35129740518962,0.12622640424860346,41.61676646706587,4.756037139032421,0.7560371390324212,39.02195608782435,2.9367146372405775,-1.0632853627594225,36.227544910179645,725,749,759
E02000645,Lambeth 028,E09000022,Lambeth,1.1330284627198557,9389,26,55719,3,8,10,1.1806745736244262,4.121420898058741,6.972594588695582,-1.8193254263755736,-1.1099150767913484,11.676646706586826,886,False,-3.878579101941259,-0.8159439198626784,13.872255489021956,864,False,-3.027405411304418,-0.4838958439173267,22.15568862275449,781,False,1.0231103634164052,3.1426164468088738,5.713401462144459,-1.33429226383076,8.982035928143713,0.9554540417895525,-2.0445459582104473,8.483033932135728,0.6572012958948935,-2.3427987041051064,8.78243512974052,-1.2331376825455065,10.67864271457086,3.0243993884970917,-4.975600611502909,7.684630738522954,2.080308534465133,-5.919691465534867,7.584830339321358,-0.7896978789648244,16.26746506986028,5.348476787444652,-4.651523212555348,12.375249500998004,3.6789062812364954,-6.321093718763505,13.073852295409182,896,926,927
E02000646,Lambeth 029,E09000022,Lambeth,0.9480099771818468,9836,18,53326,1,5,8,0.8519851896225145,2.836432868963151,5.289558866649297,-0.1480148103774855,-0.1157117085922667,34.63073852295409,656,False,-2.163567131036849,-0.6356119292958965,15.968063872255488,843,False,-2.7104411333507032,-0.5555516938300792,20.55888223552894,797,False,0.7520467894548122,2.2497302086611897,4.4374017488113,-0.2106668317480835,31.3373253493014,1.00094216157653,0.0009421615765299318,37.22554890219561,0.5498832606813733,-0.4501167393186267,29.840319361277444,-0.9383311228428973,13.073852295409182,3.1683877287525184,-1.8316122712474816,16.766467065868262,1.7406034457027686,-3.2593965542972314,15.269461077844312,-0.8224294640797506,15.968063872255488,5.603111905560294,-2.3968880944397064,19.46107784431138,3.078157323035839,-4.921842676964161,17.465069860279442,872,835,850
E02000647,Lambeth 030,E09000022,Lambeth,0.9673633322273107,8550,26,50958,0,0,1,1.065162013087294,3.272695166352041,5.716868312453743,1.065162013087294,0.7037210850807096,88.62275449101796,115,False,3.272695166352041,0.8472245974309501,96.30738522954093,38,True,4.716868312453743,0.9020625373621736,86.12774451097805,140,False,1.0354102739494324,3.196733647178695,5.557944583827846,0.6924631092990804,86.92614770459082,0.8700747744488949,0.8700747744488949,72.0558882235529,0.5611089716271166,0.5611089716271166,61.97604790419161,0.7991832592717634,93.91217564870259,2.754139394147421,2.754139394147421,83.13373253493013,1.776137371809943,1.776137371809943,66.66666666666666,0.8608414985098667,84.23153692614771,4.870537494158246,3.8705374941582464,79.94011976047905,3.1409970325245506,2.1409970325245506,63.67265469061876,62,170,335
E02000648,Lambeth 031,E09000022,Lambeth,0.7040435664877818,7604,16,42842,0,0,0,0.6177084879099157,1.5382171090350378,3.078233020490977,0.6177084879099157,0.6086535359299313,61.17764471057884,390,False,1.5382171090350378,0.7585972250400471,78.94211576846307,212,False,3.078233020490977,1.0067983538262235,92.21556886227546,79,True,0.7056916283264104,2.1240290755793336,3.788724072056281,0.6278598275995309,65.16966067864271,0.7738068520361867,0.7738068520361867,57.98403193612774,0.40837309872297195,0.40837309872297195,51.796407185628745,0.7616786166459776,82.23552894211576,2.4494123921750863,2.4494123921750863,74.05189620758483,1.2926664141198505,1.2926664141198505,57.28542914171657,1.0042503305900008,93.31337325349301,4.331645275506352,4.331645275506352,85.32934131736528,2.286006383986539,2.286006383986539,64.77045908183634,179,261,429
E02000649,Lambeth 032,E09000022,Lambeth,1.0355791044367937,12533,38,53485,1,2,7,1.581825662575045,5.640558573629661,10.580245944902202,0.5818256625750451,0.2810607962604237,43.21357285429141,570,False,3.6405585736296606,0.5738768229045407,63.07385229540918,371,False,3.5802459449022024,0.389134973912629,54.99001996007984,452,False,1.3411242602055569,4.142629675139193,8.381758314177652,0.18623712510727694,41.417165668662676,1.275397327271111,0.275397327271111,42.51497005988024,0.6006768160120001,-0.39932318398799993,31.3373253493014,0.4231132995382297,54.091816367265466,4.037149593783582,2.0371495937835817,62.07584830339321,1.9013856403060931,-0.09861435969390686,35.528942115768466,0.1791331884228139,44.411177644710584,7.139467416875474,0.13946741687547437,32.93413173652694,3.362491408983931,-3.637508591016069,21.656686626746506,461,381,647
E02000650,Lambeth 033,E09000022,Lambeth,0.7720514553676399,7392,15,46019,0,0,4,0.624070766064701,1.6627353442148864,3.1865552147541267,0.624070766064701,0.6105228092312763,61.576846307385225,386,False,1.6627353442148864,0.7694525001182084,81.0379241516966,191,False,-0.8134447852458733,-0.2584601242226631,29.241516966067863,710,False,0.6719559589206352,2.0168421739461286,3.5927518219660883,0.6192365552529382,62.874251497005986,0.7522330681551147,0.7522330681551147,55.38922155688623,0.44782036255924645,0.44782036255924645,54.79041916167665,0.7562097468684331,80.73852295409182,2.381122620062893,2.381122620062893,71.9560878243513,1.417532996295647,1.417532996295647,59.88023952095808,-0.11301697210859178,32.83433133732535,4.210878731791551,0.21087873179155103,33.63273453093812,2.5068257700884087,-1.4931742299115913,32.734530938123754,194,282,403
E02000651,Lambeth 034,E09000022,Lambeth,1.1197594133420186,8584,16,53024,0,2,4,0.7623496497493458,2.449480953810318,4.434445921798128,0.7623496497493458,0.646548644182751,71.35728542914171,288,False,0.4494809538103181,0.150034850143924,41.91616766467065,583,False,0.4344459217981278,0.1040133163577409,42.61477045908183,576,False,0.6959094990709372,2.082088702912188,3.912793433488622,0.62540921142238,64.37125748502994,0.8735347209203875,0.8735347209203875,72.55489021956087,0.649504722743082,0.649504722743082,66.96606786427147,0.029947768813387447,34.3313373253493,2.765091527410697,0.7650915274106969,36.12774451097805,2.055945760207291,0.05594576020729081,38.32335329341318,-0.022477337271233508,35.22954091816367,4.8899057134332615,0.8899057134332615,40.119760479041915,3.6358221128255983,-0.3641778871744017,42.01596806387226,659,641,619
E02000652,Lambeth 035,E09000022,Lambeth,0.687363405390971,7672,6,44507,0,1,1,0.3109766932905738,0.8005920596153053,1.770343252253944,0.3109766932905738,0.4824593277707203,45.70858283433134,545,False,-0.1994079403846946,-0.1629413312686254,27.944111776447105,723,False,0.770343252253944,0.3929033486402514,55.48902195608783,447,False,0.3293301202714411,0.933241116947083,1.93276977858743,0.49051740547376105,46.007984031936125,0.7807267449791722,0.7807267449791722,59.08183632734531,0.3986979459362144,0.3986979459362144,51.09780439121756,-0.046920084976882326,30.83832335329341,2.471316658701639,1.4713166587016389,48.50299401197605,1.262040633190525,0.26204063319052495,41.417165668662676,0.4325227049661019,57.684630738522955,4.370381714056382,3.370381714056382,70.15968063872255,2.2318464476299655,1.2318464476299655,55.18962075848304,694,517,588
E02000653,Lewisham 001,E09000023,Lewisham,0.7591657738233343,12729,17,53064,0,1,5,0.8400284306632028,2.9631635346582867,6.252856897403274,0.8400284306632028,0.6635914235548995,76.44710578842316,237,False,1.9631635346582867,0.5549840784281778,61.97604790419161,382,False,1.252856897403274,0.2210503486052841,47.1057884231537,531,False,0.6889796141640686,2.0175999180553643,4.68347697031402,0.6236488854596991,63.772455089820355,1.2953429010479511,1.2953429010479511,97.2055888223553,0.4403461579050423,0.4403461579050423,53.99201596806387,0.3814234651035513,50.998003992015974,4.100285420830704,3.100285420830704,90.71856287425149,1.393874108482123,0.3938741084821229,43.51297405189621,-0.06966464260131727,34.03193612774451,7.251119504460856,2.2511195044608563,54.79041916167665,2.4649863844673607,-2.5350136155326393,27.944111776447105,492,94,567
E02000654,Lewisham 002,E09000023,Lewisham,1.0144689840687575,8588,13,43176,0,3,4,0.5374941514733912,1.3766143910424065,2.9252569496398784,0.5374941514733912,0.5831174544825644,55.38922155688623,448,False,-1.6233856089575935,-0.8755631421933898,13.273453093812376,870,False,-1.0747430503601216,-0.3667546205712159,25.54890219560878,747,False,0.5891089505521974,1.7395690180708083,3.37573913303984,0.5957912650287902,57.18562874251497,0.8739417734464455,0.8739417734464455,72.85429141716567,0.5884321117359338,0.5884321117359338,63.67265469061876,-0.5359462856107964,18.562874251497004,2.7663800136769647,-0.23361998632303527,25.64870259481038,1.8626261872030423,-1.1373738127969577,25.54890219560878,-0.1827596987702289,30.63872255489022,4.892184327465617,0.8921843274656167,40.31936127744511,3.2939475400742326,-0.7060524599257674,39.82035928143712,817,746,747
E02000655,Lewisham 003,E09000023,Lewisham,0.9784251645231457,10317,7,47993,0,5,9,0.3829257734640208,1.133383688099442,2.6024093318142305,0.3829257734640208,0.5204425073103317,48.10379241516966,521,False,-3.8666163119005583,-2.4306906366797096,3.592814371257485,967,False,-6.397590668185769,-2.403741753360549,4.091816367265469,962,False,0.3556448511792984,1.0006389345936262,2.3339210321493336,0.5043385472913717,46.506986027944116,1.0498902278349997,1.0498902278349997,89.32135728542914,0.567525271622214,0.567525271622214,62.4750499001996,-2.6632143917580815,3.792415169660679,3.323328202271221,-1.6766717977287788,17.065868263473057,1.796447562497127,-3.203552437502873,15.369261477045908,-2.6563859305222723,3.592814371257485,5.877115242950951,-3.122884757049049,16.367265469061877,3.176914439416026,-5.823085560583975,14.271457085828343,965,832,849
E02000657,Lewisham 005,E09000023,Lewisham,0.8736592828182059,9893,21,46818,1,1,3,0.845742921408601,2.431517968932261,4.867509133988989,-0.154257078591399,-0.1212489517595573,34.4311377245509,658,False,1.431517968932261,0.4808801691404083,58.58283433133733,416,False,1.8675091339889889,0.4120174728126917,56.68662674650699,435,False,0.8521363051249432,2.57359228885828,4.970500409795681,-0.11458589574400967,34.231536926147704,1.0067426600728557,0.006742660072855733,37.5249500998004,0.5067569189395494,-0.49324308106045056,28.642714570858285,0.4772437412846387,59.68063872255489,3.1867486580468345,2.1867486580468345,66.06786427145708,1.6040910904378385,0.6040910904378385,47.30538922155689,0.41135380508088537,56.187624750499,5.635582155521349,2.635582155521349,60.079840319361274,2.8367430554259316,-0.16325694457406836,43.31337325349301,405,341,529
E02000658,Lewisham 006,E09000023,Lewisham,0.7739596658209813,8468,12,51994,0,1,2,0.6002587994788467,1.8752717874776808,3.553693406108476,0.6002587994788467,0.6034161790019358,59.68063872255489,405,False,0.8752717874776808,0.366610992135379,52.39520958083832,478,False,1.5536934061084762,0.4502066777867172,58.58283433133733,416,False,0.5537696730112202,1.6282522942863364,3.1780456480354067,0.584656627748034,55.38922155688623,0.8617301976647067,0.8617301976647067,71.45708582834331,0.4489272000518949,0.4489272000518949,54.99001996007984,0.28238171492240244,45.309381237524946,2.7277254256889307,1.7277254256889307,54.49101796407185,1.4210365856777818,0.4210365856777818,44.11177644710579,0.36308781788961947,53.49301397205589,4.8238259064949744,2.8238259064949744,62.37524950099801,2.5130216668850935,0.5130216668850935,50.0,549,457,561
E02000659,Lewisham 007,E09000023,Lewisham,1.0257262913256011,8068,19,58161,0,0,0,0.9554552254718556,3.4177183228584367,5.53241208087754,0.9554552254718556,0.6856575588841615,83.93213572854292,162,False,3.4177183228584367,0.8511947351937109,96.8063872255489,33,True,5.53241208087754,1.0895133983741596,98.50299401197606,16,True,0.8059178439037021,2.4455040069491707,4.3534815711667845,0.6508750807420399,72.0558882235529,0.8210249450589104,0.8210249450589104,65.11976047904191,0.5949617949353522,0.5949617949353522,63.87225548902195,0.7757324805477683,85.52894211576846,2.598876799062151,2.598876799062151,78.49301397205589,1.883295281698066,1.883295281698066,68.16367265469061,1.0220518861451808,95.10978043912176,4.595964503259501,4.595964503259501,89.12175648702595,3.330499647757031,3.330499647757031,73.55289421157684,146,216,320
E02000660,Lewisham 008,E09000023,Lewisham,0.8124974975367766,7969,19,56118,0,1,3,0.9170381561413689,3.123531063497404,5.1785513769446645,0.9170381561413689,0.6786982385865051,82.33532934131736,178,False,2.123531063497404,0.5729923008219001,62.974051896207584,372,False,2.1785513769446645,0.455021092083235,58.88223552894212,413,False,0.8070550839273737,2.450435861919476,4.339333573031986,0.6511162725061552,72.15568862275448,0.8109503950389758,0.8109503950389758,63.47305389221557,0.47128066581020583,0.47128066581020583,56.986027944111775,0.45927703888478005,57.48502994011976,2.566986763972023,1.566986763972023,50.44910179640718,1.491794367018684,0.49179436701868395,45.40918163672655,0.3153325857358198,50.59880239520959,4.539568805958721,1.5395688059587211,47.00598802395209,2.6381527433137792,-0.36184725668622075,42.115768463073856,427,497,548
